market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count
coinbase-btc-usd-spot,2022-01-05T08:00:00.000000000Z,46406.49,46646.05,46677.08,46271.03,46492.37600098285,374.78773789,17424772.430539687244415962930819,10114
coinbase-btc-usd-spot,2022-01-05T09:00:00.000000000Z,46646.06,46856.46,46959.66,46573.61,46774.34827901611,468.41507301,21909809.764110498393840990430734,11452
coinbase-btc-usd-spot,2022-01-05T10:00:00.000000000Z,46859.79,46820.84,47076.55,46701.82,46875.52396925437,367.24554819,17214827.496782303915441878120207,9943
coinbase-btc-usd-spot,2022-01-05T11:00:00.000000000Z,46820.84,46274.88,46840,46111.33,46411.01199362636,495.69330866,23005628.093379592966456019625642,11585
coinbase-btc-usd-spot,2022-01-05T12:00:00.000000000Z,46271.61,46230.06,46344.61,45900,46102.34101380251,628.04995856,28954573.363237656704853829212481,14433
coinbase-btc-usd-spot,2022-01-05T13:00:00.000000000Z,46230.1,46436.08,46456.25,46104.28,46302.62197025013,552.2178141,25569132.691510161111021427956189,12956
coinbase-btc-usd-spot,2022-01-05T14:00:00.000000000Z,46436.09,46699.32,46830,46137.2,46447.50370919345,1065.48697938,49489210.426849874218994658566104,21957
coinbase-btc-usd-spot,2022-01-05T15:00:00.000000000Z,46702.61,46628.21,46826.61,46379.89,46620.50004175274,661.99210181,30862402.810073089925828701733745,18787
coinbase-btc-usd-spot,2022-01-05T16:00:00.000000000Z,46632.22,46297.89,46696.53,46278.88,46468.78041721366,696.78108046,32378567.026764622912721052722418,19061
coinbase-btc-usd-spot,2022-01-05T17:00:00.000000000Z,46297.89,46007.5,46470.07,45999.66,46235.59335169768,776.70770995,35911541.830376551096920878040699,20027
coinbase-btc-usd-spot,2022-01-05T18:00:00.000000000Z,46007.5,45916.23,46277.92,45533.35,45813.03788758415,1627.66717356,74568377.890681294052052361675969,34579
coinbase-btc-usd-spot,2022-01-05T19:00:00.000000000Z,45917.48,44665,46112.95,44500,45232.97463813512,3222.31216942,145754764.635529033092846520902933,57270
coinbase-btc-usd-spot,2022-01-05T20:00:00.000000000Z,44665,43948.01,44828.74,43705,44176.90152296258,4167.05737293,184087683.204463727999811178776542,80371
coinbase-btc-usd-spot,2022-01-05T21:00:00.000000000Z,43945.78,43588.83,44307.21,43355,43841.9963272191,2197.10316406,96325388.849239985925125687654647,59517
coinbase-btc-usd-spot,2022-01-05T22:00:00.000000000Z,43587.62,43433.04,43805.33,42500,43205.75397465679,3108.84373581,134319937.595059771130160022479743,73717
coinbase-btc-usd-spot,2022-01-05T23:00:00.000000000Z,43431.99,43436.04,43722.29,43240.02,43514.34431261946,1545.14279652,67235875.659934980734422388614349,49837
coinbase-btc-usd-spot,2022-01-06T00:00:00.000000000Z,43446.34,43688.26,43773.06,43268.74,43543.60243034144,957.11518127,41676242.933265058257199131002447,40515
coinbase-btc-usd-spot,2022-01-06T01:00:00.000000000Z,43684.43,43548.44,43794.5,43262,43560.20988673749,943.42502225,41095791.98160998147957535595716,32447
coinbase-btc-usd-spot,2022-01-06T02:00:00.000000000Z,43541.81,43254.32,43615.25,43135.49,43355.53086584178,885.61430886,38396278.503010870079029522889578,30688
coinbase-btc-usd-spot,2022-01-06T03:00:00.000000000Z,43254.32,42825.2,43309.34,42815,43080.95469064195,1085.18219289,46750684.88298556368121783908538,33325
coinbase-btc-usd-spot,2022-01-06T04:00:00.000000000Z,42832.08,43024.73,43139.35,42584.15,42861.1370764393,1192.85266044,51127021.391114145579593209601304,36503
coinbase-btc-usd-spot,2022-01-06T05:00:00.000000000Z,43024.73,43047.27,43240.22,42792.46,43058.08697171373,710.02110125,30572150.329374462902378673110356,24456
coinbase-btc-usd-spot,2022-01-06T06:00:00.000000000Z,43048.04,43081.28,43230.73,42894.62,43032.82389132633,463.75594314,19956727.829699567382441958194611,18620
coinbase-btc-usd-spot,2022-01-06T07:00:00.000000000Z,43091.23,43227.81,43264.4,42971.67,43137.50211633352,443.74480463,19142042.448838630287857778960548,15360
coinbase-btc-usd-spot,2022-01-06T08:00:00.000000000Z,43228.6,43052.55,43261.56,42910.5,43064.02611615528,568.53608528,24483452.824474605615580474335585,16115
coinbase-btc-usd-spot,2022-01-06T09:00:00.000000000Z,43051.86,42583.42,43084.76,42432.99,42713.51999133601,1205.29371965,51482337.389702025750646362633765,23352
